mediaID,mainTitle,broadcaster,longSummary,shortSummary,icons,subTitle,thumbnail,shareLink,Topic,season
AT_300005616,Zin in Zappelin,AVROTROS,"Vrolijk kleuterprogramma. Fenna Ramos woont met haar beste vriend en knuffel Zappie in een zappelin. Overal waar Fenna is, is Zappie ook. De hele dag door beleeft Fenna avonturen, vertelt ze verhalen, speelt ze spelletjes en kookt, knutselt en zingt ze vanuit haar woonkamer, slaapkamer of moestuin.","Vrolijk kleuterprogramma. Fenna Ramos woont met haar beste vriend en knuffel Zappie in een zappelin. Overal waar Fenna is, is Zappie ook.",leeftijd-al,Do  3 mrt 07:11 - Seizoen 18 Afl. 79 - Leuk leren!,https://images.npo.nl/header/2560x1440/1684633.jpg,https://www.npostart.nl/AT_300005616,59,18
VPWON_1321089,Sesamstraat,NTR,Pino is een boom. De boom staat stil. Totdat het gaat waaien...,Pino is een boom. De boom staat stil. Totdat het gaat waaien...,leeftijd-al,12 nov 2020 06:40 - Seizoen 40 Afl. 95 - Bewegen,https://images.npo.nl/header/2560x1440/1505861.jpg,https://www.npostart.nl/VPWON_1321089,59,40
BV_101406468,De Gevaarlijkste Wegen Van De Wereld,BNNVARA,"Fashion en lifestyledeskundige Maik de Boer gaat op pad met Thomas Dekker, die na zijn profcarrière als wielrenner berucht werd door zijn openhartige boek. Samen maken zij Mexico onveilig. De route brengt ze langs kliffen en door kloven, over stofwegen en uitgestrekte vlaktes. Hun route begint in het hart van het koloniaal Spaanse Mexico, voert ze zuidwaarts door drie provincies en eindigt 1000 kilometer verder in het vroegere Rijk van de Tolteken. Thomas moet zijn stuurmanskunsten opnieuw testen. En Maik zijn stalen zenuwen...","Fashion en lifestyledeskundige Maik de Boer gaat op pad met Thomas Dekker, die na zijn profcarrière als wielrenner berucht werd door zijn openhartige boek. Samen maken zij Mexico onveilig.","leeftijd-al,grof_taalgebruik",Zo 11 jul 23:40 - Seizoen 3 Afl. 4 - Mexico,https://images.npo.nl/header/2560x1440/1588006.jpg,https://www.npostart.nl/BV_101406468,54,3
VPWON_1338416,EO Life,EO,"Bert van Leeuwen ontvangt gasten die vertellen over geloof, de kerk en hun persoonlijke verhalen. Ook klinkt er inspirerende muziek.","Bert van Leeuwen ontvangt gasten die vertellen over geloof, de kerk en hun persoonlijke verhalen. Ook klinkt er inspirerende muziek.",leeftijd-al,Zo 20 mrt 11:35 - Seizoen 1 Afl. 22 - EO Life,https://images.npo.nl/header/2560x1440/1682564.jpg,https://www.npostart.nl/VPWON_1338416,54,1
VPWON_1289910,Uit Elkaar,NTR,"Joop, getroffen door een beroerte, en zijn Engelse vrouw Jean, lijdend aan dementie, moeten in verschillende verpleeghuizen opgenomen worden. Dochter Barbara zoekt een plek waar zij bij elkaar kunnen blijven. Nel en Fred hopen op een gezamenlijke woning met gepaste verpleging voor Nel. Henk verpleegt sinds elf jaar zijn vrouw Janie. Hij kan haar niet alleen thuis laten.","Intiem portret van verschillende echtparen die zo goed en kwaad als het gaat omgaan met de dementie, waardoor een van de partners getroffen wordt.",leeftijd-al,23 okt 2019 20:25 - Seizoen 1 Afl. 1 - Uit Elkaar,https://images.npo.nl/header/2560x1440/1282908.jpg,https://www.npostart.nl/VPWON_1289910,54,1
POW_00039217,Over Mijn Lijk,BNN,"docusoap waarin vijf jonge mensen, die weten dat ze niet lang meer te leven hebben, een jaar lang worden gevolgd. De vijf jongeren hebben nog één doel dat ze koste wat kost voor hun dood willen bereiken.",Fedde is weer thuis na een zware operatie. Jeroen gaat voor het eerst terug naar het crematorium. Met Wiebe gaat het steeds beter. En Elmar heeft toch een dwarslaesie.,"leeftijd-12,geweld,drugs_en_alcohol",29 mei 2006 21:50 - Seizoen 1 Afl. 6 - Over Mijn Lijk,https://images.npo.nl/header/2560x1440/132534.jpg,https://www.npostart.nl/POW_00039217,54,1
VPWON_1292107,Het Klokhuis,NTR,"Als je terugkomt met het vliegtuig moet je eerst langs de douane voordat je naar huis kan. Nienke laat haar bagage controleren met de röntgenscan, ziet wat mensen allemaal mee willen nemen en speurt drugs op met een hond. In de quiz zijn Bert en Joke dol op de douane, vooral het fouilleren vinden ze leuk. De regels rond het meenemen van namaakgoederen zijn na de opnames veranderd.","Als je terugkomt met het vliegtuig moet je eerst door de douane. Nienke laat haar bagage controleren met de röntgenscan, ziet wat mensen allemaal mee willen nemen en speurt drugs op met een hond.",leeftijd-al,23 jul 2020 18:40 - Seizoen 29 Afl.  - Douane,https://images.npo.nl/header/2560x1440/1080494.jpg,https://www.npostart.nl/VPWON_1292107,59,29
AT_300000809,Met klassiek de week door,AVROTROS,"Een politieke crisis, nieuwe maatregelen of een uitzonderlijke sportprestatie? Wat het nieuws ook is, daar past muziek bij. NPO Radio 4-presentatoren Carine Lacor, Jet Berkhout en Ab Nieuwdorp en tv-presentator Tijl Beckand duiden vanuit Het Concertgebouw in Amsterdam met klassieke muziek de actualiteit van de afgelopen of de komende week. Ze maken samen met solisten en gezelschappen inhoudelijk en muzikaal de verbinding tussen actualiteit en eeuwigheid, tussen het nu en het tijdloze.","Carine Lacor, Jet Berkhout, Ab Nieuwdorp en Tijl Beckand duiden vanuit Het Concertgebouw in Amsterdam met klassieke muziek de actualiteit van de afgelopen of de komende week.",leeftijd-al,Zo 25 apr 06:40 - Seizoen 1 Afl. 11 - Met klassiek de week door,https://images.npo.nl/header/2560x1440/1567944.jpg,https://www.npostart.nl/AT_300000809,54,1
KN_1706345,Puberruil Zapp,KRO-NCRV,"De sociale Ahmed ruilt met stuiterbal Tim. Ahmed is met zijn moeder en zus gevlucht uit Soedan en hij voelt zich helemaal thuis in Nederland. Hoe zou hij het vinden om te ruilen met Tim, de achterkleinzoon van Johnny Hoes? Met een grote glimlach en een lieve uitstraling wordt iedereen begroet door Ahmed. Hij woont sinds een aantal jaar in een rijtjeshuis in Enschede, maar deze vrolijke jongen heeft het niet altijd makkelijk gehad. Vier jaar geleden is hij samen met zijn moeder en zus gevlucht vanuit Soedan. Ahmed kan zich de reden van vertrek en hun leven daar niet goed herinneren. De moeder van Ahmed is zwijgzaam over de reden van vertrek. Zij wil haar kinderen beschermen: ze hebben al genoeg meegemaakt. Bij aankomst in Nederland sneeuwde het; daar stonden ze dan in zomerkleding met een enkeltje richting AZC Ter Apel. Het gezin heeft meerdere AZC's van binnen gezien en in de laatste AZC hebben zij zes maanden gewoond totdat zij een huis in Enschede kregen aangeboden. Ahmed voelt zich helemaal thuis in Nederland. Al was het in het begin nog wel even lastig. In Soedan hebben zij namelijk hele andere omgangsvormen dan in Nederland, dus dat was verwarrend voor hem. Ahmed kwam gelukkig in een leuke klas terecht waar hij goede vrienden heeft gemaakt die hem hebben geholpen met het leren van Nederlandse gebruiken. De vader van Ahmed is de ontbrekende schakel. 'Mijn vader is achter gebleven in Soedan. We hebben een tijd geen contact met hem kunnen hebben, maar sinds kort gelukkig weer wel.' De familie is bezig om hem naar Nederland te krijgen, maar dat gaat erg moeizaam. 'Ik mis hem ontzettend!' Ahmed ruilt met de nieuwsgierige, stuiterbal Tim. Hij woont in een overwegende blanke wijk in Beverwijk waar hij het liefst spinazie en Hollandse pot krijgt voorgeschoteld. Tim weet niet zoveel van andere culturen, dus het zou wel eens heel leerzaam voor hem kunnen zijn om een kijkje in een andere keuken te nemen.",De sociale Ahmed ruilt met stuiterbal Tim. Ahmed is met zijn moeder en zus gevlucht uit Soedan en hij voelt zich helemaal thuis in Nederland.,leeftijd-al,19 mei 2019 15:00 - Seizoen 2018 Afl. 21 - Ahmed vs Tim,https://images.npo.nl/header/2560x1440/1224490.jpg,https://www.npostart.nl/KN_1706345,54,2018
BV_101395473,First Dates,BNNVARA,Waar vind je de echte liefde? Het First Dates restaurant opent voor de vijfde keer haar deuren. Dit restaurant onderscheidt zich van andere eetgelegenheden omdat de gasten single zijn en op zoek naar de ware. De vrijgezellen komen uit het hele land en zijn van alle leeftijden. We zien singles die dromen van een geschikte partner. Leidt een eerste date tot een tweede? En wie vindt de perfecte match?,Waar vind je de echte liefde? Het First Dates-restaurant opent haar deuren.,"leeftijd-al,grof_taalgebruik",22 nov 2019 19:25 - Seizoen 18 Afl. 35 - First Dates,https://images.npo.nl/header/2560x1440/1295644.jpg,https://www.npostart.nl/BV_101395473,54,18
VPWON_1312692,Nederland Zingt Dichtbij,EO,"Daniëlle van Kuiken neemt Jurjen ten Brinke mee naar de woonzorginstelling waar zij met (dementerende) ouderen werkt. Daniëlle laat Jurjen zien wat voor impact de beperkende maatregelen op ouderen en hun familie hebben. Jurjen doet op afstand mee met een muzikale bewegingsactiviteit, een soort Nederland Zingt in Beweging. En hij is erbij wanneer een oudere mag raambellen met familie. Het verhaal van Daniëlle wordt omlijst met veel muziek, samenzang en een inspirerende Bijbelse overdenking rondom Pinksteren.",Daniëlle van Kuiken neemt Jurjen ten Brinke mee naar de woonzorginstelling waar zij met (dementerende) ouderen werkt.,leeftijd-al, 1 jun 2020 09:00 - Seizoen 2020 Afl. 24 - Daniëlle van Kuiken,https://images.npo.nl/header/2560x1440/1399155.jpg,https://www.npostart.nl/VPWON_1312692,44,2020
KN_1726773,Willem Wever,KRO-NCRV,"Vliegtuigbranden blussen, Nederlands zeewier en lachen.","Edson en Tim gaan op zoek naar de antwoorden op al je vragen. -Vliegtuigbranden blussen, Nederlands zeewier en lachen.",leeftijd-al,Za 30 okt 17:30 - Seizoen 2035 Afl. 8 - Willem Wever,https://images.npo.nl/header/2560x1440/1631206.jpg,https://www.npostart.nl/KN_1726773,44,2035
KN_1727745,Serenade van Stef,KRO-NCRV,"Stef Bos bezoekt monnik Jos op Schiermonnikoog. Ze trekken een dag met elkaar op. De twee mannen mogen dan even oud zijn, ze leiden ieder een totaal ander bestaan. Het zet Stef aan het denken: zou hij ook als monnik kunnen leven? Zijn overdenkingen vangt hij in een lied.",Monnik Jos leidt een teruggetrokken bestaan op Schiermonnikoog. Zanger Stef Bos trekt een dag met hem op. Welk lied over thuiszijn schuilt er in hun ontmoeting?,leeftijd-al,Vr 17 dec 16:35 - Seizoen 2 Afl. 4 - Het thuisgevoel van Jos,https://images.npo.nl/header/2560x1440/1642074.jpg,https://www.npostart.nl/KN_1727745,54,2
POW_05262352,Goedemorgen Nederland,WNL,"Te gast zijn directeur politieke zaken HCSS Han ten Broeke, econoom Edin Mujagic en tv-columnist AD Angela de Jong. Met hen hebben het over de NAVO-top in Brussel, over de hoge reiskosten en over het succes van financiële tv-programma's.","Te gast: Directeur politieke zaken HCSS Han ten Broeke, econoom Edin Mujagic en tv-columnist AD Angela de Jong.",leeftijd-al,Wo 23 mrt 08:10 - Seizoen 2022 Afl. 48 - Goedemorgen Nederland,https://images.npo.nl/header/2560x1440/1684068.jpg,https://www.npostart.nl/POW_05262352,40,2022
POW_04911448,Noord-Zuid-Oost-West,MAX,Merlijn Passier trekt te voet langs de grens tussen Brabant en België. Hij gaat op zoek naar de verschillen en de overeenkomsten en heeft verrassende ontmoetingen. De vele grenspalen vormen zijn route van oost naar west.,Merlijn Passier trekt te voet langs de grens tussen Brabant en België. Hij gaat op zoek naar de verschillen en de overeenkomsten en heeft verrassende ontmoetingen.,leeftijd-al, 1 feb 2021 18:20 - Seizoen 1 Afl. 21 - Merlijn over de grens,https://images.npo.nl/header/2560x1440/1522461.jpg,https://www.npostart.nl/POW_04911448,54,1
VPWON_1288117,Wilde Ganzen,EO,"De armoede op het platteland van Sri Lanka maakt inwoners machteloos en depressief. We willen 250 werkeloze jongeren een opleiding geven, waarmee ze een veel grotere kans op een baan maken.","De armoede op het platteland van Sri Lanka maakt inwoners machteloos en depressief. We willen 250 werkeloze jongeren een opleiding geven, waarmee ze een veel grotere kans op een baan maken.",leeftijd-al,15 jul 2018 11:57 - Seizoen 2018 Afl. 28 - Sri Lanka,https://images.npo.nl/header/2560x1440/1069308.jpg,https://www.npostart.nl/VPWON_1288117,44,2018
POW_04683817,Samson & Marie,AVROTROS,"Marie wil Samson beetnemen. Ze doet alsof Samson onzichtbaar geworden is. Samson gelooft het eerst niet, maar omdat Marie zo volhoudt, begint hij er wel in te geloven...","Marie wil Samson beetnemen. Ze doet alsof Samson onzichtbaar geworden is. Samson gelooft het eerst niet, maar omdat Marie zo volhoudt, begint hij er wel in te geloven...",leeftijd-al,30 nov 2020 06:45 - Seizoen 1 Afl. 36 - Samson onzichtbaar,https://images.npo.nl/header/2560x1440/1505129.jpg,https://www.npostart.nl/POW_04683817,54,1
POW_04878740,MAX Ouderenjournaal,MAX,"Positief, hoopvol, informatief en inspirerend nieuws, toegespitst op de situatie van ouderen in tijden van sociale afstand.","Positief, hoopvol, informatief en inspirerend nieuws, toegespitst op de situatie van ouderen in tijden van sociale afstand.",leeftijd-al, 7 dec 2020 16:35 - Seizoen 2 Afl. 7 - MAX Ouderenjournaal,https://images.npo.nl/header/2560x1440/1500123.jpg,https://www.npostart.nl/POW_04878740,44,2
POW_04776620,Goedemorgen Nederland,WNL,"Te gast zijn voorzitter Eerste Kamer der Staten-Generaal Jan Anthonie Bruijn, Tweede Kamerlid PvdA Kirsten van den Hul en hoofdredacteur Hilmar Mulder. Met hen hebben we het over de voorbereidingen voor Prinsjesdag, over de uitdagingen in het nieuwe mbo-jaar en over een speciale editie over zorghelden.","Te gast zijn voorzitter Eerste Kamer der Staten-Generaal Jan Anthonie Bruijn, Tweede Kamerlid PvdA Kirsten van den Hul en hoofdredacteur Hilmar Mulder.",leeftijd-al,10 sep 2020 08:40 - Seizoen 2020 Afl. 4 - Goedemorgen Nederland,https://images.npo.nl/header/2560x1440/1481349.jpg,https://www.npostart.nl/POW_04776620,32,2020
VPWON_1307716,Beste Vrienden Quiz,NTR,Een spannende kennisquiz waarin twee teams van 'beste vrienden' tegen elkaar spelen. Het winnende team mag de volgende dag terugkomen en de strijd aangaan met een nieuw team. Ze spelen om een geldbedrag waarvan ze de helft doneren aan een eigen gekozen goed doel en de andere helft zelf mogen houden. De beste teams strijden aan het einde van het seizoen om de titel 'De Beste Vrienden van 2019' en winnen een dagje uit met Bart en Tonnie.,Een spannende kennisquiz waarin twee teams van 'beste vrienden' tegen elkaar spelen.,leeftijd-al, 5 feb 2020 17:25 - Seizoen 9 Afl. 23 - Beste Vrienden Quiz,https://images.npo.nl/header/2560x1440/1333760.jpg,https://www.npostart.nl/VPWON_1307716,54,9
AT_2047481,EenVandaag,AVROTROS,"Macedonië: drama aan de grens. De situatie aan de grens tussen Griekenland en MacedonUee nabij het dorpje Idomeni wordt met het uur erger. En waren het voorheen vooral mannen die de grens probeerden over te steken, nu bestaat de vluchtelingenstroom vooral uit vrouwen en veelal kleine kinderen * Onrust Rotterdam over voorgenomen sloop huurwoningen. Bezorgde Rotterdammers zijn begonnen met het verzamelen van handtekeningen om een referendum mogelijk te maken over de voorgenomen sloop van duizenden huurwoningen. Het kan het tweede referendum worden in de geschiedenis van stad",Macedonië: drama aan de grens * Onrust Rotterdam over voorgenomen sloop huurwoningen,leeftijd-al, 4 mrt 2016 18:15 - Seizoen 1 Afl. 53 - EenVandaag,https://images.npo.nl/header/2560x1440/720343.jpg,https://www.npostart.nl/AT_2047481,44,1
VPWON_1330847,The Great British Bake Off,MAX,"Het is week drie en het is tijd om brood te bakken. De bakkers moeten tijdens de signatuuropdracht twee sodabroden bakken. Ze mogen de broden elke smaak geven die ze maar willen, als er maar een zoete en een hartige variant is. Paul wil voor de technische opdracht zes bagels. Gelaagd, gevormd met vijf verschillende kleuren deeg, daarna gekookt en gebakken om zo een mooie, stevige, glanzende korst te krijgen. Als spektakelstuk moeten de bakkers een groot, decoratief broodtafereel maken in de stijl van een traditioneel oogstbrood en het moet iets symboliseren waarvoor de bakker dankbaar is.","Het is broodweek. Voor de signatuuropdracht worden twee sodabroden gebakken, een zoete en een hartige variant. In de technische opdracht zes bagels en als spektakelstuk een decoratief broodtafereel.","leeftijd-al,grof_taalgebruik",Do 10 jun 21:30 - Seizoen 14 Afl. 3 - Broodweek,https://images.npo.nl/header/2560x1440/1576847.jpg,https://www.npostart.nl/VPWON_1330847,54,14
POW_00474850,De mooiste sprookjes,AVRO,"Duits sprookje. Een prinses laat per ongeluk haar gouden bal in de hofvijver vallen. Een kikker wil hem er wel voor haar uithalen, maar alleen als hij van haar bord mag eten en in haar bed mag slapen. De prinses wil heel graag haar bal terug en gaat akkoord. Maar als de kikker later zijn prijs opeist, bedenkt de prinses zich.","Een prinses laat per ongeluk haar gouden bal in de hofvijver vallen. Een kikker wil hem er wel voor haar uithalen, maar alleen als hij van haar bord mag eten en in haar bed mag slapen.","leeftijd-6,angst",18 jul 2012 15:25 - Seizoen 1 Afl. 15 - De mooiste sprookjes: De kikkerkoning,https://images.npo.nl/header/2560x1440/522271.jpg,https://www.npostart.nl/POW_00474850,54,1
